,7,,,10,,,6,,,1,,,9
+,1,,+,1,,+,1,,+,1,,+,1
,8,,,11,,,7,,,2,,,10

,10,,,1,,,2,,,5,,,2
+,1,,+,1,,+,1,,+,1,,+,1
,11,,,2,,,3,,,6,,,3

,2,,,8,,,9,,,10,,,2
+,1,,+,1,,+,1,,+,1,,+,1
,3,,,9,,,10,,,11,,,3

,5,,,4,,,3,,,8,,,9
+,1,,+,1,,+,1,,+,1,,+,1
,6,,,5,,,4,,,9,,,10

,9,,,3,,,7,,,4,,,6
+,1,,+,1,,+,1,,+,1,,+,1
,10,,,4,,,8,,,5,,,7

,9,,,3,,,2,,,3,,,2,,,7,,,9,,,6,,,1,,,3
+,1,,+,1,,+,1,,+,1,,+,1,,+,1,,+,1,,+,1,,+,1,,+,1
,10,,,4,,,3,,,4,,,3,,,8,,,10,,,7,,,2,,,4

,1,,,8,,,8,,,10,,,6,,,2,,,1,,,10,,,9,,,6
+,1,,+,1,,+,1,,+,1,,+,1,,+,1,,+,1,,+,1,,+,1,,+,1
,2,,,9,,,9,,,11,,,7,,,3,,,2,,,11,,,10,,,7

,2,,,2,,,9,,,5,,,3,,,7,,,2,,,6,,,3,,,2
+,1,,+,1,,+,1,,+,1,,+,1,,+,1,,+,1,,+,1,,+,1,,+,1
,3,,,3,,,10,,,6,,,4,,,8,,,3,,,7,,,4,,,3

,5,,,7,,,1,,,5,,,9,,,3,,,3,,,9,,,10,,,6
+,1,,+,1,,+,1,,+,1,,+,1,,+,1,,+,1,,+,1,,+,1,,+,1
,6,,,8,,,2,,,6,,,10,,,4,,,4,,,10,,,11,,,7

,6,,,9,,,8,,,8,,,9,,,2,,,1,,,8,,,5,,,10
+,1,,+,1,,+,1,,+,1,,+,1,,+,1,,+,1,,+,1,,+,1,,+,1
,7,,,10,,,9,,,9,,,10,,,3,,,2,,,9,,,6,,,11

,10,,,4,,,8,,,2,,,1,,,7,,,2,,,7,,,9,,,4
+,1,,+,1,,+,1,,+,1,,+,1,,+,1,,+,1,,+,1,,+,1,,+,1
,11,,,5,,,9,,,3,,,2,,,8,,,3,,,8,,,10,,,5

,10,,,9,,,5,,,2,,,9,,,6,,,2,,,8,,,6,,,3
+,1,,+,1,,+,1,,+,1,,+,1,,+,1,,+,1,,+,1,,+,1,,+,1
,11,,,10,,,6,,,3,,,10,,,7,,,3,,,9,,,7,,,4

