,8,,,9,,,8,,,7,,,7
+,4,,+,4,,+,4,,+,4,,+,4
,12,,,13,,,12,,,11,,,11

,3,,,3,,,2,,,3,,,8
+,4,,+,4,,+,4,,+,4,,+,4
,7,,,7,,,6,,,7,,,12

,3,,,8,,,5,,,1,,,5
+,4,,+,4,,+,4,,+,4,,+,4
,7,,,12,,,9,,,5,,,9

,5,,,9,,,10,,,4,,,1
+,4,,+,4,,+,4,,+,4,,+,4
,9,,,13,,,14,,,8,,,5

,6,,,2,,,4,,,6,,,6
+,4,,+,4,,+,4,,+,4,,+,4
,10,,,6,,,8,,,10,,,10

,4,,,8,,,2,,,10,,,9,,,7,,,6,,,10,,,3,,,10
+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4
,8,,,12,,,6,,,14,,,13,,,11,,,10,,,14,,,7,,,14

,3,,,1,,,10,,,6,,,3,,,2,,,9,,,9,,,9,,,2
+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4
,7,,,5,,,14,,,10,,,7,,,6,,,13,,,13,,,13,,,6

,10,,,1,,,1,,,9,,,6,,,10,,,5,,,6,,,2,,,7
+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4
,14,,,5,,,5,,,13,,,10,,,14,,,9,,,10,,,6,,,11

,1,,,1,,,7,,,6,,,2,,,7,,,9,,,4,,,8,,,4
+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4
,5,,,5,,,11,,,10,,,6,,,11,,,13,,,8,,,12,,,8

,5,,,10,,,5,,,1,,,3,,,4,,,2,,,2,,,8,,,4
+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4
,9,,,14,,,9,,,5,,,7,,,8,,,6,,,6,,,12,,,8

,1,,,9,,,8,,,1,,,9,,,5,,,10,,,2,,,10,,,3
+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4
,5,,,13,,,12,,,5,,,13,,,9,,,14,,,6,,,14,,,7

,3,,,5,,,9,,,4,,,8,,,3,,,6,,,9,,,4,,,6
+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4
,7,,,9,,,13,,,8,,,12,,,7,,,10,,,13,,,8,,,10

