,6,,,8,,,10,,,1,,,1
+,2,,+,2,,+,2,,+,2,,+,2
,8,,,10,,,12,,,3,,,3

,6,,,8,,,9,,,9,,,6
+,2,,+,2,,+,2,,+,2,,+,2
,8,,,10,,,11,,,11,,,8

,9,,,4,,,3,,,3,,,10
+,2,,+,2,,+,2,,+,2,,+,2
,11,,,6,,,5,,,5,,,12

,10,,,3,,,3,,,10,,,7
+,2,,+,2,,+,2,,+,2,,+,2
,12,,,5,,,5,,,12,,,9

,4,,,6,,,8,,,8,,,4
+,2,,+,2,,+,2,,+,2,,+,2
,6,,,8,,,10,,,10,,,6

,4,,,1,,,5,,,8,,,3,,,2,,,3,,,3,,,10,,,6
+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2
,6,,,3,,,7,,,10,,,5,,,4,,,5,,,5,,,12,,,8

,8,,,7,,,3,,,5,,,10,,,4,,,7,,,8,,,8,,,3
+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2
,10,,,9,,,5,,,7,,,12,,,6,,,9,,,10,,,10,,,5

,5,,,1,,,9,,,5,,,9,,,7,,,8,,,1,,,1,,,7
+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2
,7,,,3,,,11,,,7,,,11,,,9,,,10,,,3,,,3,,,9

,4,,,5,,,6,,,1,,,5,,,7,,,9,,,2,,,3,,,1
+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2
,6,,,7,,,8,,,3,,,7,,,9,,,11,,,4,,,5,,,3

,7,,,2,,,4,,,8,,,4,,,7,,,2,,,9,,,8,,,5
+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2
,9,,,4,,,6,,,10,,,6,,,9,,,4,,,11,,,10,,,7

,2,,,4,,,10,,,8,,,3,,,9,,,2,,,9,,,4,,,9
+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2
,4,,,6,,,12,,,10,,,5,,,11,,,4,,,11,,,6,,,11

,9,,,4,,,5,,,6,,,8,,,9,,,10,,,3,,,5,,,10
+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2
,11,,,6,,,7,,,8,,,10,,,11,,,12,,,5,,,7,,,12

