,7,,,4,,,8,,,4,,,6
+,8,,+,9,,+,9,,+,8,,+,7
,15,,,13,,,17,,,12,,,13

,7,,,6,,,5,,,4,,,3
+,9,,+,7,,+,8,,+,8,,+,8
,16,,,13,,,13,,,12,,,11

,5,,,1,,,7,,,8,,,8
+,8,,+,8,,+,7,,+,9,,+,7
,13,,,9,,,14,,,17,,,15

,10,,,8,,,7,,,9,,,3
+,7,,+,7,,+,7,,+,9,,+,8
,17,,,15,,,14,,,18,,,11

,5,,,9,,,2,,,1,,,8
+,9,,+,9,,+,7,,+,8,,+,7
,14,,,18,,,9,,,9,,,15

,6,,,4,,,4,,,7,,,9,,,2,,,10,,,4,,,4,,,1
+,7,,+,8,,+,7,,+,9,,+,8,,+,8,,+,9,,+,7,,+,7,,+,9
,13,,,12,,,11,,,16,,,17,,,10,,,19,,,11,,,11,,,10

,7,,,3,,,6,,,2,,,3,,,1,,,1,,,9,,,4,,,7
+,7,,+,9,,+,9,,+,7,,+,8,,+,8,,+,9,,+,7,,+,9,,+,8
,14,,,12,,,15,,,9,,,11,,,9,,,10,,,16,,,13,,,15

,1,,,9,,,3,,,8,,,9,,,1,,,6,,,4,,,4,,,9
+,7,,+,9,,+,9,,+,8,,+,8,,+,8,,+,8,,+,9,,+,9,,+,7
,8,,,18,,,12,,,16,,,17,,,9,,,14,,,13,,,13,,,16

,6,,,10,,,9,,,3,,,7,,,5,,,7,,,7,,,9,,,6
+,7,,+,7,,+,8,,+,9,,+,9,,+,9,,+,9,,+,8,,+,8,,+,8
,13,,,17,,,17,,,12,,,16,,,14,,,16,,,15,,,17,,,14

,4,,,1,,,10,,,5,,,9,,,6,,,6,,,2,,,6,,,5
+,9,,+,7,,+,9,,+,9,,+,8,,+,7,,+,7,,+,7,,+,9,,+,8
,13,,,8,,,19,,,14,,,17,,,13,,,13,,,9,,,15,,,13

,3,,,4,,,4,,,5,,,4,,,8,,,10,,,8,,,5,,,10
+,9,,+,9,,+,7,,+,8,,+,8,,+,9,,+,9,,+,8,,+,9,,+,9
,12,,,13,,,11,,,13,,,12,,,17,,,19,,,16,,,14,,,19

,2,,,2,,,10,,,9,,,4,,,6,,,10,,,3,,,4,,,5
+,7,,+,9,,+,7,,+,8,,+,7,,+,9,,+,8,,+,8,,+,8,,+,9
,9,,,11,,,17,,,17,,,11,,,15,,,18,,,11,,,12,,,14

