,3,,,5,,,5,,,2,,,2
+,10,,+,10,,+,10,,+,10,,+,10
,13,,,15,,,15,,,12,,,12

,1,,,1,,,5,,,3,,,6
+,10,,+,10,,+,10,,+,10,,+,10
,11,,,11,,,15,,,13,,,16

,4,,,2,,,9,,,4,,,1
+,10,,+,10,,+,10,,+,10,,+,10
,14,,,12,,,19,,,14,,,11

,4,,,8,,,4,,,8,,,7
+,10,,+,10,,+,10,,+,10,,+,10
,14,,,18,,,14,,,18,,,17

,7,,,4,,,3,,,6,,,10
+,10,,+,10,,+,10,,+,10,,+,10
,17,,,14,,,13,,,16,,,20

,5,,,9,,,9,,,7,,,4,,,7,,,2,,,3,,,7,,,5
+,10,,+,10,,+,10,,+,10,,+,10,,+,10,,+,10,,+,10,,+,10,,+,10
,15,,,19,,,19,,,17,,,14,,,17,,,12,,,13,,,17,,,15

,8,,,8,,,6,,,9,,,8,,,6,,,10,,,2,,,10,,,9
+,10,,+,10,,+,10,,+,10,,+,10,,+,10,,+,10,,+,10,,+,10,,+,10
,18,,,18,,,16,,,19,,,18,,,16,,,20,,,12,,,20,,,19

,10,,,6,,,2,,,10,,,6,,,6,,,6,,,6,,,9,,,8
+,10,,+,10,,+,10,,+,10,,+,10,,+,10,,+,10,,+,10,,+,10,,+,10
,20,,,16,,,12,,,20,,,16,,,16,,,16,,,16,,,19,,,18

,3,,,8,,,4,,,5,,,5,,,1,,,8,,,6,,,5,,,5
+,10,,+,10,,+,10,,+,10,,+,10,,+,10,,+,10,,+,10,,+,10,,+,10
,13,,,18,,,14,,,15,,,15,,,11,,,18,,,16,,,15,,,15

,3,,,7,,,7,,,2,,,7,,,5,,,7,,,10,,,9,,,9
+,10,,+,10,,+,10,,+,10,,+,10,,+,10,,+,10,,+,10,,+,10,,+,10
,13,,,17,,,17,,,12,,,17,,,15,,,17,,,20,,,19,,,19

,3,,,9,,,1,,,7,,,2,,,3,,,5,,,10,,,3,,,7
+,10,,+,10,,+,10,,+,10,,+,10,,+,10,,+,10,,+,10,,+,10,,+,10
,13,,,19,,,11,,,17,,,12,,,13,,,15,,,20,,,13,,,17

,8,,,8,,,2,,,8,,,5,,,4,,,6,,,9,,,3,,,8
+,10,,+,10,,+,10,,+,10,,+,10,,+,10,,+,10,,+,10,,+,10,,+,10
,18,,,18,,,12,,,18,,,15,,,14,,,16,,,19,,,13,,,18

