,5,,,1,,,5,,,10,,,10
+,9,,+,9,,+,9,,+,9,,+,9
,14,,,10,,,14,,,19,,,19

,7,,,4,,,6,,,6,,,5
+,9,,+,9,,+,9,,+,9,,+,9
,16,,,13,,,15,,,15,,,14

,1,,,3,,,6,,,1,,,3
+,9,,+,9,,+,9,,+,9,,+,9
,10,,,12,,,15,,,10,,,12

,5,,,9,,,3,,,9,,,9
+,9,,+,9,,+,9,,+,9,,+,9
,14,,,18,,,12,,,18,,,18

,6,,,4,,,1,,,3,,,1
+,9,,+,9,,+,9,,+,9,,+,9
,15,,,13,,,10,,,12,,,10

,7,,,7,,,7,,,8,,,4,,,9,,,5,,,7,,,10,,,5
+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9
,16,,,16,,,16,,,17,,,13,,,18,,,14,,,16,,,19,,,14

,10,,,1,,,10,,,5,,,1,,,8,,,2,,,8,,,9,,,6
+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9
,19,,,10,,,19,,,14,,,10,,,17,,,11,,,17,,,18,,,15

,1,,,1,,,3,,,6,,,4,,,2,,,9,,,6,,,9,,,10
+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9
,10,,,10,,,12,,,15,,,13,,,11,,,18,,,15,,,18,,,19

,9,,,4,,,3,,,7,,,6,,,4,,,6,,,4,,,9,,,4
+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9
,18,,,13,,,12,,,16,,,15,,,13,,,15,,,13,,,18,,,13

,6,,,3,,,3,,,10,,,6,,,3,,,7,,,3,,,5,,,10
+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9
,15,,,12,,,12,,,19,,,15,,,12,,,16,,,12,,,14,,,19

,8,,,10,,,8,,,10,,,9,,,10,,,2,,,8,,,6,,,10
+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9
,17,,,19,,,17,,,19,,,18,,,19,,,11,,,17,,,15,,,19

,7,,,3,,,1,,,1,,,1,,,9,,,1,,,9,,,1,,,5
+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9
,16,,,12,,,10,,,10,,,10,,,18,,,10,,,18,,,10,,,14

