,10,,,5,,,8,,,3,,,10
+,2,,+,2,,+,2,,+,2,,+,3
,12,,,7,,,10,,,5,,,13

,1,,,10,,,5,,,2,,,3
+,3,,+,1,,+,2,,+,2,,+,2
,4,,,11,,,7,,,4,,,5

,8,,,10,,,9,,,2,,,8
+,3,,+,1,,+,3,,+,1,,+,1
,11,,,11,,,12,,,3,,,9

,5,,,2,,,10,,,5,,,3
+,1,,+,1,,+,2,,+,3,,+,1
,6,,,3,,,12,,,8,,,4

,1,,,6,,,5,,,9,,,4
+,3,,+,2,,+,3,,+,3,,+,3
,4,,,8,,,8,,,12,,,7

,2,,,6,,,5,,,1,,,4,,,5,,,2,,,8,,,3,,,10
+,2,,+,3,,+,2,,+,1,,+,2,,+,2,,+,3,,+,1,,+,1,,+,2
,4,,,9,,,7,,,2,,,6,,,7,,,5,,,9,,,4,,,12

,8,,,4,,,3,,,4,,,2,,,1,,,4,,,10,,,9,,,8
+,3,,+,1,,+,3,,+,3,,+,1,,+,1,,+,3,,+,2,,+,3,,+,1
,11,,,5,,,6,,,7,,,3,,,2,,,7,,,12,,,12,,,9

,4,,,9,,,7,,,9,,,5,,,10,,,2,,,3,,,7,,,10
+,3,,+,3,,+,3,,+,2,,+,3,,+,1,,+,3,,+,2,,+,3,,+,1
,7,,,12,,,10,,,11,,,8,,,11,,,5,,,5,,,10,,,11

,9,,,10,,,5,,,5,,,5,,,2,,,5,,,1,,,9,,,4
+,2,,+,2,,+,2,,+,1,,+,1,,+,1,,+,3,,+,3,,+,1,,+,2
,11,,,12,,,7,,,6,,,6,,,3,,,8,,,4,,,10,,,6

,3,,,5,,,3,,,10,,,6,,,7,,,6,,,1,,,9,,,4
+,1,,+,1,,+,1,,+,2,,+,1,,+,2,,+,1,,+,1,,+,1,,+,1
,4,,,6,,,4,,,12,,,7,,,9,,,7,,,2,,,10,,,5

,1,,,5,,,9,,,10,,,1,,,3,,,9,,,4,,,8,,,3
+,2,,+,1,,+,1,,+,3,,+,1,,+,3,,+,1,,+,3,,+,3,,+,2
,3,,,6,,,10,,,13,,,2,,,6,,,10,,,7,,,11,,,5

,2,,,3,,,1,,,7,,,2,,,3,,,3,,,4,,,4,,,10
+,2,,+,3,,+,2,,+,3,,+,3,,+,3,,+,2,,+,1,,+,1,,+,1
,4,,,6,,,3,,,10,,,5,,,6,,,5,,,5,,,5,,,11

