,2,,,6,,,10,,,9,,,7
+,3,,+,3,,+,3,,+,3,,+,3
,5,,,9,,,13,,,12,,,10

,3,,,2,,,8,,,3,,,8
+,3,,+,3,,+,3,,+,3,,+,3
,6,,,5,,,11,,,6,,,11

,8,,,10,,,1,,,10,,,5
+,3,,+,3,,+,3,,+,3,,+,3
,11,,,13,,,4,,,13,,,8

,10,,,6,,,10,,,1,,,2
+,3,,+,3,,+,3,,+,3,,+,3
,13,,,9,,,13,,,4,,,5

,6,,,9,,,7,,,8,,,4
+,3,,+,3,,+,3,,+,3,,+,3
,9,,,12,,,10,,,11,,,7

,4,,,5,,,3,,,3,,,10,,,8,,,7,,,7,,,7,,,4
+,3,,+,3,,+,3,,+,3,,+,3,,+,3,,+,3,,+,3,,+,3,,+,3
,7,,,8,,,6,,,6,,,13,,,11,,,10,,,10,,,10,,,7

,10,,,6,,,5,,,7,,,6,,,2,,,4,,,6,,,2,,,4
+,3,,+,3,,+,3,,+,3,,+,3,,+,3,,+,3,,+,3,,+,3,,+,3
,13,,,9,,,8,,,10,,,9,,,5,,,7,,,9,,,5,,,7

,2,,,6,,,6,,,9,,,6,,,6,,,3,,,7,,,8,,,10
+,3,,+,3,,+,3,,+,3,,+,3,,+,3,,+,3,,+,3,,+,3,,+,3
,5,,,9,,,9,,,12,,,9,,,9,,,6,,,10,,,11,,,13

,5,,,10,,,7,,,6,,,7,,,4,,,7,,,2,,,6,,,1
+,3,,+,3,,+,3,,+,3,,+,3,,+,3,,+,3,,+,3,,+,3,,+,3
,8,,,13,,,10,,,9,,,10,,,7,,,10,,,5,,,9,,,4

,6,,,4,,,8,,,5,,,6,,,10,,,10,,,4,,,3,,,9
+,3,,+,3,,+,3,,+,3,,+,3,,+,3,,+,3,,+,3,,+,3,,+,3
,9,,,7,,,11,,,8,,,9,,,13,,,13,,,7,,,6,,,12

,6,,,3,,,8,,,4,,,7,,,7,,,10,,,5,,,1,,,8
+,3,,+,3,,+,3,,+,3,,+,3,,+,3,,+,3,,+,3,,+,3,,+,3
,9,,,6,,,11,,,7,,,10,,,10,,,13,,,8,,,4,,,11

,3,,,3,,,5,,,7,,,3,,,1,,,2,,,9,,,4,,,3
+,3,,+,3,,+,3,,+,3,,+,3,,+,3,,+,3,,+,3,,+,3,,+,3
,6,,,6,,,8,,,10,,,6,,,4,,,5,,,12,,,7,,,6

