,4,,,5,,,9,,,10,,,9
+,5,,+,5,,+,5,,+,5,,+,5
,9,,,10,,,14,,,15,,,14

,3,,,6,,,2,,,8,,,9
+,5,,+,5,,+,5,,+,5,,+,5
,8,,,11,,,7,,,13,,,14

,2,,,4,,,3,,,6,,,9
+,5,,+,5,,+,5,,+,5,,+,5
,7,,,9,,,8,,,11,,,14

,1,,,5,,,2,,,2,,,6
+,5,,+,5,,+,5,,+,5,,+,5
,6,,,10,,,7,,,7,,,11

,1,,,2,,,6,,,10,,,6
+,5,,+,5,,+,5,,+,5,,+,5
,6,,,7,,,11,,,15,,,11

,1,,,4,,,2,,,5,,,7,,,3,,,4,,,7,,,3,,,9
+,5,,+,5,,+,5,,+,5,,+,5,,+,5,,+,5,,+,5,,+,5,,+,5
,6,,,9,,,7,,,10,,,12,,,8,,,9,,,12,,,8,,,14

,6,,,5,,,10,,,6,,,9,,,2,,,6,,,8,,,10,,,4
+,5,,+,5,,+,5,,+,5,,+,5,,+,5,,+,5,,+,5,,+,5,,+,5
,11,,,10,,,15,,,11,,,14,,,7,,,11,,,13,,,15,,,9

,8,,,7,,,2,,,4,,,10,,,1,,,3,,,1,,,2,,,5
+,5,,+,5,,+,5,,+,5,,+,5,,+,5,,+,5,,+,5,,+,5,,+,5
,13,,,12,,,7,,,9,,,15,,,6,,,8,,,6,,,7,,,10

,3,,,2,,,4,,,4,,,8,,,10,,,7,,,1,,,5,,,9
+,5,,+,5,,+,5,,+,5,,+,5,,+,5,,+,5,,+,5,,+,5,,+,5
,8,,,7,,,9,,,9,,,13,,,15,,,12,,,6,,,10,,,14

,8,,,6,,,9,,,2,,,10,,,1,,,5,,,3,,,6,,,7
+,5,,+,5,,+,5,,+,5,,+,5,,+,5,,+,5,,+,5,,+,5,,+,5
,13,,,11,,,14,,,7,,,15,,,6,,,10,,,8,,,11,,,12

,2,,,4,,,2,,,1,,,8,,,1,,,7,,,3,,,10,,,7
+,5,,+,5,,+,5,,+,5,,+,5,,+,5,,+,5,,+,5,,+,5,,+,5
,7,,,9,,,7,,,6,,,13,,,6,,,12,,,8,,,15,,,12

,8,,,3,,,10,,,4,,,6,,,8,,,3,,,8,,,1,,,7
+,5,,+,5,,+,5,,+,5,,+,5,,+,5,,+,5,,+,5,,+,5,,+,5
,13,,,8,,,15,,,9,,,11,,,13,,,8,,,13,,,6,,,12

