,4,,,6,,,4,,,5,,,1
+,4,,+,4,,+,4,,+,4,,+,4


,5,,,9,,,8,,,4,,,6
+,4,,+,4,,+,4,,+,4,,+,4


,5,,,1,,,2,,,10,,,8
+,4,,+,4,,+,4,,+,4,,+,4


,3,,,1,,,6,,,1,,,9
+,4,,+,4,,+,4,,+,4,,+,4


,10,,,4,,,6,,,4,,,4
+,4,,+,4,,+,4,,+,4,,+,4


,2,,,9,,,1,,,10,,,8,,,1,,,10,,,8,,,2,,,7
+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4


,7,,,7,,,7,,,2,,,7,,,10,,,1,,,8,,,10,,,10
+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4


,5,,,9,,,8,,,2,,,9,,,8,,,6,,,9,,,3,,,8
+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4


,3,,,8,,,10,,,5,,,5,,,7,,,9,,,7,,,6,,,1
+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4


,3,,,1,,,9,,,9,,,5,,,7,,,3,,,9,,,10,,,10
+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4


,3,,,6,,,8,,,4,,,9,,,9,,,9,,,9,,,2,,,10
+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4


,1,,,6,,,7,,,8,,,3,,,2,,,3,,,3,,,10,,,8
+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4


