,1,,,9,,,1,,,6,,,10
+,2,,+,2,,+,2,,+,2,,+,2


,7,,,6,,,4,,,2,,,4
+,2,,+,2,,+,2,,+,2,,+,2


,3,,,7,,,1,,,3,,,5
+,2,,+,2,,+,2,,+,2,,+,2


,1,,,8,,,8,,,3,,,8
+,2,,+,2,,+,2,,+,2,,+,2


,1,,,5,,,9,,,3,,,7
+,2,,+,2,,+,2,,+,2,,+,2


,2,,,5,,,4,,,4,,,3,,,1,,,8,,,2,,,9,,,5
+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2


,4,,,3,,,9,,,8,,,6,,,1,,,1,,,6,,,6,,,2
+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2


,4,,,3,,,3,,,3,,,5,,,3,,,3,,,6,,,5,,,6
+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2


,9,,,9,,,10,,,2,,,7,,,3,,,10,,,2,,,6,,,2
+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2


,2,,,9,,,7,,,2,,,6,,,3,,,2,,,3,,,3,,,3
+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2


,9,,,7,,,4,,,3,,,8,,,6,,,8,,,7,,,6,,,4
+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2


,8,,,9,,,5,,,2,,,10,,,9,,,2,,,2,,,7,,,8
+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2,,+,2


