,4,,,9,,,5,,,2,,,6
+,9,,+,9,,+,9,,+,9,,+,9


,7,,,5,,,4,,,9,,,1
+,9,,+,9,,+,9,,+,9,,+,9


,5,,,5,,,2,,,10,,,3
+,9,,+,9,,+,9,,+,9,,+,9


,7,,,1,,,7,,,5,,,10
+,9,,+,9,,+,9,,+,9,,+,9


,3,,,2,,,1,,,1,,,8
+,9,,+,9,,+,9,,+,9,,+,9


,8,,,3,,,4,,,1,,,10,,,7,,,3,,,6,,,6,,,3
+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9


,4,,,1,,,10,,,2,,,10,,,5,,,9,,,7,,,3,,,6
+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9


,7,,,2,,,9,,,8,,,10,,,8,,,7,,,2,,,1,,,6
+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9


,4,,,1,,,9,,,10,,,8,,,4,,,2,,,7,,,9,,,8
+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9


,10,,,7,,,6,,,10,,,9,,,7,,,8,,,7,,,3,,,9
+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9


,6,,,9,,,6,,,5,,,4,,,6,,,6,,,7,,,7,,,3
+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9


,10,,,8,,,9,,,10,,,9,,,8,,,6,,,8,,,4,,,9
+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9,,+,9


