,9,,,2,,,7,,,1,,,3
+,8,,+,8,,+,8,,+,8,,+,8


,1,,,8,,,9,,,2,,,3
+,8,,+,8,,+,8,,+,8,,+,8


,5,,,6,,,7,,,2,,,4
+,8,,+,8,,+,8,,+,8,,+,8


,9,,,1,,,2,,,4,,,6
+,8,,+,8,,+,8,,+,8,,+,8


,4,,,7,,,6,,,8,,,5
+,8,,+,8,,+,8,,+,8,,+,8


,6,,,3,,,4,,,5,,,9,,,7,,,6,,,4,,,3,,,3
+,8,,+,8,,+,8,,+,8,,+,8,,+,8,,+,8,,+,8,,+,8,,+,8


,7,,,7,,,3,,,7,,,6,,,2,,,10,,,9,,,6,,,10
+,8,,+,8,,+,8,,+,8,,+,8,,+,8,,+,8,,+,8,,+,8,,+,8


,8,,,10,,,4,,,5,,,9,,,6,,,9,,,8,,,7,,,6
+,8,,+,8,,+,8,,+,8,,+,8,,+,8,,+,8,,+,8,,+,8,,+,8


,10,,,4,,,8,,,5,,,1,,,10,,,3,,,1,,,6,,,6
+,8,,+,8,,+,8,,+,8,,+,8,,+,8,,+,8,,+,8,,+,8,,+,8


,1,,,2,,,10,,,10,,,7,,,4,,,8,,,3,,,7,,,1
+,8,,+,8,,+,8,,+,8,,+,8,,+,8,,+,8,,+,8,,+,8,,+,8


,7,,,8,,,2,,,7,,,5,,,4,,,6,,,9,,,4,,,6
+,8,,+,8,,+,8,,+,8,,+,8,,+,8,,+,8,,+,8,,+,8,,+,8


,10,,,3,,,10,,,8,,,2,,,2,,,6,,,4,,,2,,,7
+,8,,+,8,,+,8,,+,8,,+,8,,+,8,,+,8,,+,8,,+,8,,+,8


