,10,,,5,,,6,,,12,,,8
-,3,,-,3,,-,3,,-,3,,-,3
,7,,,2,,,3,,,9,,,5

,12,,,4,,,4,,,8,,,4
-,3,,-,3,,-,3,,-,3,,-,3
,9,,,1,,,1,,,5,,,1

,6,,,7,,,9,,,12,,,4
-,3,,-,3,,-,3,,-,3,,-,3
,3,,,4,,,6,,,9,,,1

,8,,,11,,,6,,,11,,,7
-,3,,-,3,,-,3,,-,3,,-,3
,5,,,8,,,3,,,8,,,4

,7,,,9,,,11,,,10,,,7
-,3,,-,3,,-,3,,-,3,,-,3
,4,,,6,,,8,,,7,,,4

,10,,,9,,,7,,,10,,,7,,,11,,,12,,,5,,,11,,,4
-,3,,-,3,,-,3,,-,3,,-,3,,-,3,,-,3,,-,3,,-,3,,-,3
,7,,,6,,,4,,,7,,,4,,,8,,,9,,,2,,,8,,,1

,4,,,9,,,11,,,4,,,5,,,5,,,9,,,8,,,4,,,4
-,3,,-,3,,-,3,,-,3,,-,3,,-,3,,-,3,,-,3,,-,3,,-,3
,1,,,6,,,8,,,1,,,2,,,2,,,6,,,5,,,1,,,1

,8,,,6,,,9,,,4,,,7,,,10,,,9,,,12,,,4,,,10
-,3,,-,3,,-,3,,-,3,,-,3,,-,3,,-,3,,-,3,,-,3,,-,3
,5,,,3,,,6,,,1,,,4,,,7,,,6,,,9,,,1,,,7

,7,,,5,,,7,,,12,,,7,,,4,,,12,,,5,,,12,,,7
-,3,,-,3,,-,3,,-,3,,-,3,,-,3,,-,3,,-,3,,-,3,,-,3
,4,,,2,,,4,,,9,,,4,,,1,,,9,,,2,,,9,,,4

,4,,,9,,,11,,,4,,,8,,,5,,,5,,,7,,,12,,,8
-,3,,-,3,,-,3,,-,3,,-,3,,-,3,,-,3,,-,3,,-,3,,-,3
,1,,,6,,,8,,,1,,,5,,,2,,,2,,,4,,,9,,,5

,7,,,6,,,8,,,6,,,4,,,6,,,10,,,5,,,5,,,6
-,3,,-,3,,-,3,,-,3,,-,3,,-,3,,-,3,,-,3,,-,3,,-,3
,4,,,3,,,5,,,3,,,1,,,3,,,7,,,2,,,2,,,3

,4,,,12,,,6,,,12,,,12,,,7,,,8,,,11,,,4,,,9
-,3,,-,3,,-,3,,-,3,,-,3,,-,3,,-,3,,-,3,,-,3,,-,3
,1,,,9,,,3,,,9,,,9,,,4,,,5,,,8,,,1,,,6

