,10,,,4,,,2,,,7,,,10
-,1,,-,1,,-,1,,-,1,,-,1
,9,,,3,,,1,,,6,,,9

,4,,,2,,,4,,,9,,,6
-,1,,-,1,,-,1,,-,1,,-,1
,3,,,1,,,3,,,8,,,5

,4,,,6,,,8,,,6,,,8
-,1,,-,1,,-,1,,-,1,,-,1
,3,,,5,,,7,,,5,,,7

,9,,,5,,,7,,,6,,,8
-,1,,-,1,,-,1,,-,1,,-,1
,8,,,4,,,6,,,5,,,7

,6,,,9,,,5,,,5,,,2
-,1,,-,1,,-,1,,-,1,,-,1
,5,,,8,,,4,,,4,,,1

,2,,,8,,,9,,,9,,,10,,,9,,,7,,,5,,,7,,,9
-,1,,-,1,,-,1,,-,1,,-,1,,-,1,,-,1,,-,1,,-,1,,-,1
,1,,,7,,,8,,,8,,,9,,,8,,,6,,,4,,,6,,,8

,6,,,6,,,2,,,3,,,2,,,7,,,3,,,8,,,4,,,8
-,1,,-,1,,-,1,,-,1,,-,1,,-,1,,-,1,,-,1,,-,1,,-,1
,5,,,5,,,1,,,2,,,1,,,6,,,2,,,7,,,3,,,7

,4,,,6,,,2,,,2,,,2,,,9,,,2,,,3,,,2,,,10
-,1,,-,1,,-,1,,-,1,,-,1,,-,1,,-,1,,-,1,,-,1,,-,1
,3,,,5,,,1,,,1,,,1,,,8,,,1,,,2,,,1,,,9

,10,,,6,,,8,,,9,,,6,,,8,,,5,,,6,,,6,,,6
-,1,,-,1,,-,1,,-,1,,-,1,,-,1,,-,1,,-,1,,-,1,,-,1
,9,,,5,,,7,,,8,,,5,,,7,,,4,,,5,,,5,,,5

,8,,,10,,,6,,,5,,,6,,,7,,,10,,,8,,,6,,,3
-,1,,-,1,,-,1,,-,1,,-,1,,-,1,,-,1,,-,1,,-,1,,-,1
,7,,,9,,,5,,,4,,,5,,,6,,,9,,,7,,,5,,,2

,4,,,5,,,7,,,9,,,2,,,5,,,7,,,6,,,6,,,4
-,1,,-,1,,-,1,,-,1,,-,1,,-,1,,-,1,,-,1,,-,1,,-,1
,3,,,4,,,6,,,8,,,1,,,4,,,6,,,5,,,5,,,3

,5,,,3,,,5,,,10,,,6,,,2,,,8,,,6,,,3,,,9
-,1,,-,1,,-,1,,-,1,,-,1,,-,1,,-,1,,-,1,,-,1,,-,1
,4,,,2,,,4,,,9,,,5,,,1,,,7,,,5,,,2,,,8

