,12,,,10,,,10,,,6,,,14
-,6,,-,6,,-,5,,-,4,,-,5
,6,,,4,,,5,,,2,,,9

,6,,,11,,,10,,,9,,,7
-,4,,-,5,,-,6,,-,6,,-,4
,2,,,6,,,4,,,3,,,3

,7,,,13,,,8,,,7,,,15
-,5,,-,4,,-,4,,-,4,,-,6
,2,,,9,,,4,,,3,,,9

,15,,,8,,,8,,,15,,,11
-,5,,-,6,,-,6,,-,5,,-,4
,10,,,2,,,2,,,10,,,7

,10,,,14,,,10,,,5,,,8
-,6,,-,5,,-,5,,-,4,,-,4
,4,,,9,,,5,,,1,,,4

,11,,,10,,,12,,,5,,,10,,,8,,,10,,,11,,,7,,,9
-,6,,-,5,,-,5,,-,4,,-,4,,-,5,,-,5,,-,5,,-,4,,-,5
,5,,,5,,,7,,,1,,,6,,,3,,,5,,,6,,,3,,,4

,15,,,14,,,7,,,8,,,7,,,6,,,11,,,10,,,8,,,7
-,6,,-,5,,-,4,,-,5,,-,6,,-,4,,-,5,,-,5,,-,4,,-,4
,9,,,9,,,3,,,3,,,1,,,2,,,6,,,5,,,4,,,3

,13,,,10,,,15,,,15,,,15,,,14,,,7,,,6,,,13,,,6
-,4,,-,4,,-,4,,-,6,,-,6,,-,5,,-,5,,-,4,,-,5,,-,5
,9,,,6,,,11,,,9,,,9,,,9,,,2,,,2,,,8,,,1

,14,,,12,,,5,,,9,,,15,,,8,,,14,,,14,,,10,,,14
-,6,,-,4,,-,4,,-,6,,-,6,,-,6,,-,4,,-,6,,-,6,,-,5
,8,,,8,,,1,,,3,,,9,,,2,,,10,,,8,,,4,,,9

,10,,,11,,,15,,,13,,,12,,,8,,,14,,,8,,,15,,,12
-,5,,-,6,,-,5,,-,5,,-,6,,-,6,,-,5,,-,5,,-,6,,-,6
,5,,,5,,,10,,,8,,,6,,,2,,,9,,,3,,,9,,,6

,7,,,10,,,7,,,8,,,7,,,14,,,8,,,6,,,14,,,8
-,6,,-,4,,-,5,,-,5,,-,4,,-,4,,-,4,,-,5,,-,4,,-,4
,1,,,6,,,2,,,3,,,3,,,10,,,4,,,1,,,10,,,4

,14,,,13,,,9,,,14,,,8,,,14,,,11,,,9,,,14,,,9
-,6,,-,5,,-,4,,-,6,,-,4,,-,5,,-,5,,-,6,,-,5,,-,4
,8,,,8,,,5,,,8,,,4,,,9,,,6,,,3,,,9,,,5

