,16,,,10,,,18,,,10,,,10
-,9,,-,9,,-,9,,-,9,,-,9
,7,,,1,,,9,,,1,,,1

,12,,,11,,,12,,,17,,,11
-,9,,-,9,,-,9,,-,9,,-,9
,3,,,2,,,3,,,8,,,2

,16,,,15,,,18,,,12,,,17
-,9,,-,9,,-,9,,-,9,,-,9
,7,,,6,,,9,,,3,,,8

,11,,,12,,,11,,,18,,,17
-,9,,-,9,,-,9,,-,9,,-,9
,2,,,3,,,2,,,9,,,8

,13,,,16,,,10,,,13,,,17
-,9,,-,9,,-,9,,-,9,,-,9
,4,,,7,,,1,,,4,,,8

,14,,,15,,,13,,,13,,,15,,,15,,,17,,,10,,,17,,,12
-,9,,-,9,,-,9,,-,9,,-,9,,-,9,,-,9,,-,9,,-,9,,-,9
,5,,,6,,,4,,,4,,,6,,,6,,,8,,,1,,,8,,,3

,10,,,10,,,14,,,12,,,10,,,10,,,17,,,17,,,12,,,16
-,9,,-,9,,-,9,,-,9,,-,9,,-,9,,-,9,,-,9,,-,9,,-,9
,1,,,1,,,5,,,3,,,1,,,1,,,8,,,8,,,3,,,7

,18,,,12,,,10,,,16,,,16,,,13,,,18,,,14,,,17,,,16
-,9,,-,9,,-,9,,-,9,,-,9,,-,9,,-,9,,-,9,,-,9,,-,9
,9,,,3,,,1,,,7,,,7,,,4,,,9,,,5,,,8,,,7

,10,,,10,,,15,,,18,,,18,,,14,,,17,,,18,,,11,,,14
-,9,,-,9,,-,9,,-,9,,-,9,,-,9,,-,9,,-,9,,-,9,,-,9
,1,,,1,,,6,,,9,,,9,,,5,,,8,,,9,,,2,,,5

,14,,,15,,,18,,,10,,,15,,,16,,,10,,,14,,,16,,,17
-,9,,-,9,,-,9,,-,9,,-,9,,-,9,,-,9,,-,9,,-,9,,-,9
,5,,,6,,,9,,,1,,,6,,,7,,,1,,,5,,,7,,,8

,13,,,12,,,17,,,14,,,18,,,13,,,18,,,17,,,14,,,10
-,9,,-,9,,-,9,,-,9,,-,9,,-,9,,-,9,,-,9,,-,9,,-,9
,4,,,3,,,8,,,5,,,9,,,4,,,9,,,8,,,5,,,1

,14,,,13,,,12,,,13,,,18,,,13,,,15,,,12,,,17,,,13
-,9,,-,9,,-,9,,-,9,,-,9,,-,9,,-,9,,-,9,,-,9,,-,9
,5,,,4,,,3,,,4,,,9,,,4,,,6,,,3,,,8,,,4

