,3,,,4,,,4,,,8,,,9
-,2,,-,2,,-,2,,-,2,,-,2
,1,,,2,,,2,,,6,,,7

,10,,,11,,,6,,,5,,,9
-,2,,-,2,,-,2,,-,2,,-,2
,8,,,9,,,4,,,3,,,7

,3,,,11,,,7,,,7,,,6
-,2,,-,2,,-,2,,-,2,,-,2
,1,,,9,,,5,,,5,,,4

,3,,,5,,,9,,,7,,,5
-,2,,-,2,,-,2,,-,2,,-,2
,1,,,3,,,7,,,5,,,3

,4,,,10,,,7,,,7,,,9
-,2,,-,2,,-,2,,-,2,,-,2
,2,,,8,,,5,,,5,,,7

,9,,,7,,,7,,,6,,,11,,,6,,,11,,,10,,,10,,,5
-,2,,-,2,,-,2,,-,2,,-,2,,-,2,,-,2,,-,2,,-,2,,-,2
,7,,,5,,,5,,,4,,,9,,,4,,,9,,,8,,,8,,,3

,5,,,7,,,4,,,6,,,7,,,6,,,9,,,10,,,5,,,5
-,2,,-,2,,-,2,,-,2,,-,2,,-,2,,-,2,,-,2,,-,2,,-,2
,3,,,5,,,2,,,4,,,5,,,4,,,7,,,8,,,3,,,3

,3,,,5,,,6,,,3,,,8,,,4,,,9,,,8,,,4,,,9
-,2,,-,2,,-,2,,-,2,,-,2,,-,2,,-,2,,-,2,,-,2,,-,2
,1,,,3,,,4,,,1,,,6,,,2,,,7,,,6,,,2,,,7

,10,,,6,,,11,,,6,,,8,,,11,,,6,,,9,,,11,,,10
-,2,,-,2,,-,2,,-,2,,-,2,,-,2,,-,2,,-,2,,-,2,,-,2
,8,,,4,,,9,,,4,,,6,,,9,,,4,,,7,,,9,,,8

,8,,,9,,,11,,,6,,,6,,,5,,,6,,,8,,,8,,,8
-,2,,-,2,,-,2,,-,2,,-,2,,-,2,,-,2,,-,2,,-,2,,-,2
,6,,,7,,,9,,,4,,,4,,,3,,,4,,,6,,,6,,,6

,11,,,3,,,6,,,10,,,7,,,9,,,5,,,11,,,5,,,9
-,2,,-,2,,-,2,,-,2,,-,2,,-,2,,-,2,,-,2,,-,2,,-,2
,9,,,1,,,4,,,8,,,5,,,7,,,3,,,9,,,3,,,7

,11,,,11,,,6,,,11,,,10,,,6,,,3,,,6,,,4,,,8
-,2,,-,2,,-,2,,-,2,,-,2,,-,2,,-,2,,-,2,,-,2,,-,2
,9,,,9,,,4,,,9,,,8,,,4,,,1,,,4,,,2,,,6

