,8,,,5,,,8,,,2,,,6
+,4,,+,4,,+,4,,+,4,,+,4
,12,,,9,,,12,,,6,,,10

,1,,,6,,,8,,,9,,,7
+,4,,+,4,,+,4,,+,4,,+,4
,5,,,10,,,12,,,13,,,11

,3,,,4,,,2,,,10,,,4
+,4,,+,4,,+,4,,+,4,,+,4
,7,,,8,,,6,,,14,,,8

,4,,,10,,,1,,,1,,,9
+,4,,+,4,,+,4,,+,4,,+,4
,8,,,14,,,5,,,5,,,13

,4,,,10,,,2,,,4,,,10
+,4,,+,4,,+,4,,+,4,,+,4
,8,,,14,,,6,,,8,,,14

,10,,,9,,,10,,,7,,,7,,,10,,,8,,,8,,,3,,,6
+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4
,14,,,13,,,14,,,11,,,11,,,14,,,12,,,12,,,7,,,10

,1,,,8,,,10,,,9,,,4,,,1,,,1,,,9,,,4,,,10
+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4
,5,,,12,,,14,,,13,,,8,,,5,,,5,,,13,,,8,,,14

,9,,,4,,,7,,,8,,,8,,,6,,,3,,,4,,,8,,,10
+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4
,13,,,8,,,11,,,12,,,12,,,10,,,7,,,8,,,12,,,14

,4,,,3,,,9,,,9,,,5,,,10,,,10,,,5,,,2,,,1
+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4
,8,,,7,,,13,,,13,,,9,,,14,,,14,,,9,,,6,,,5

,3,,,10,,,3,,,10,,,8,,,6,,,7,,,4,,,4,,,4
+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4
,7,,,14,,,7,,,14,,,12,,,10,,,11,,,8,,,8,,,8

,8,,,1,,,3,,,9,,,5,,,9,,,4,,,2,,,6,,,10
+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4
,12,,,5,,,7,,,13,,,9,,,13,,,8,,,6,,,10,,,14

,10,,,6,,,5,,,3,,,5,,,2,,,2,,,2,,,7,,,5
+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4,,+,4
,14,,,10,,,9,,,7,,,9,,,6,,,6,,,6,,,11,,,9

