,9,,,3,,,4,,,10,,,2
x,2,,x,2,,x,2,,x,2,,x,2
,18,,,6,,,8,,,20,,,4

,3,,,10,,,8,,,10,,,10
x,2,,x,2,,x,2,,x,2,,x,2
,6,,,20,,,16,,,20,,,20

,1,,,5,,,6,,,3,,,5
x,2,,x,2,,x,2,,x,2,,x,2
,2,,,10,,,12,,,6,,,10

,8,,,3,,,2,,,3,,,9
x,2,,x,2,,x,2,,x,2,,x,2
,16,,,6,,,4,,,6,,,18

,4,,,3,,,7,,,6,,,8
x,2,,x,2,,x,2,,x,2,,x,2
,8,,,6,,,14,,,12,,,16

,6,,,2,,,2,,,10,,,10,,,9,,,1,,,6,,,3,,,3
x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2
,12,,,4,,,4,,,20,,,20,,,18,,,2,,,12,,,6,,,6

,4,,,5,,,5,,,7,,,3,,,4,,,1,,,10,,,10,,,8
x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2
,8,,,10,,,10,,,14,,,6,,,8,,,2,,,20,,,20,,,16

,5,,,4,,,1,,,10,,,3,,,1,,,3,,,7,,,5,,,4
x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2
,10,,,8,,,2,,,20,,,6,,,2,,,6,,,14,,,10,,,8

,7,,,6,,,7,,,10,,,2,,,9,,,6,,,8,,,10,,,8
x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2
,14,,,12,,,14,,,20,,,4,,,18,,,12,,,16,,,20,,,16

,3,,,6,,,4,,,1,,,7,,,3,,,5,,,7,,,5,,,3
x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2
,6,,,12,,,8,,,2,,,14,,,6,,,10,,,14,,,10,,,6

,5,,,6,,,8,,,2,,,1,,,3,,,4,,,8,,,3,,,8
x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2
,10,,,12,,,16,,,4,,,2,,,6,,,8,,,16,,,6,,,16

,8,,,4,,,5,,,7,,,2,,,9,,,2,,,6,,,4,,,6
x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2
,16,,,8,,,10,,,14,,,4,,,18,,,4,,,12,,,8,,,12

