,1,,,10,,,6,,,7,,,3
x,8,,x,2,,x,10,,x,10,,x,1
,8,,,20,,,60,,,70,,,3

,2,,,3,,,3,,,1,,,4
x,3,,x,2,,x,2,,x,5,,x,1
,6,,,6,,,6,,,5,,,4

,8,,,6,,,10,,,9,,,10
x,6,,x,8,,x,10,,x,6,,x,9
,48,,,48,,,100,,,54,,,90

,1,,,8,,,9,,,5,,,10
x,10,,x,7,,x,3,,x,9,,x,2
,10,,,56,,,27,,,45,,,20

,3,,,1,,,9,,,9,,,4
x,10,,x,8,,x,4,,x,1,,x,7
,30,,,8,,,36,,,9,,,28

,6,,,9,,,8,,,8,,,9,,,1,,,1,,,8,,,8,,,8
x,7,,x,2,,x,8,,x,5,,x,2,,x,2,,x,1,,x,5,,x,4,,x,2
,42,,,18,,,64,,,40,,,18,,,2,,,1,,,40,,,32,,,16

,6,,,3,,,2,,,5,,,2,,,8,,,1,,,3,,,6,,,4
x,2,,x,8,,x,3,,x,8,,x,10,,x,6,,x,9,,x,5,,x,7,,x,3
,12,,,24,,,6,,,40,,,20,,,48,,,9,,,15,,,42,,,12

,10,,,1,,,8,,,1,,,1,,,4,,,9,,,5,,,3,,,7
x,3,,x,3,,x,1,,x,8,,x,10,,x,10,,x,10,,x,9,,x,5,,x,4
,30,,,3,,,8,,,8,,,10,,,40,,,90,,,45,,,15,,,28

,1,,,9,,,9,,,2,,,3,,,2,,,3,,,1,,,9,,,2
x,7,,x,9,,x,4,,x,2,,x,9,,x,3,,x,7,,x,2,,x,8,,x,5
,7,,,81,,,36,,,4,,,27,,,6,,,21,,,2,,,72,,,10

,9,,,2,,,7,,,6,,,3,,,6,,,2,,,2,,,6,,,1
x,4,,x,9,,x,8,,x,2,,x,1,,x,6,,x,9,,x,1,,x,10,,x,9
,36,,,18,,,56,,,12,,,3,,,36,,,18,,,2,,,60,,,9

,7,,,5,,,7,,,6,,,8,,,3,,,9,,,3,,,8,,,10
x,7,,x,7,,x,9,,x,7,,x,1,,x,5,,x,4,,x,10,,x,9,,x,1
,49,,,35,,,63,,,42,,,8,,,15,,,36,,,30,,,72,,,10

,7,,,2,,,5,,,1,,,3,,,6,,,6,,,9,,,8,,,9
x,3,,x,1,,x,1,,x,10,,x,10,,x,4,,x,9,,x,8,,x,4,,x,1
,21,,,2,,,5,,,10,,,30,,,24,,,54,,,72,,,32,,,9

