,2,,,2,,,10,,,2,,,8
%,2,,%,2,,%,2,,%,2,,%,2
,1,,,1,,,5,,,1,,,4

,10,,,2,,,8,,,4,,,10
%,2,,%,2,,%,2,,%,2,,%,2
,5,,,1,,,4,,,2,,,5

,2,,,10,,,2,,,10,,,10
%,2,,%,2,,%,2,,%,2,,%,2
,1,,,5,,,1,,,5,,,5

,10,,,8,,,2,,,6,,,8
%,2,,%,2,,%,2,,%,2,,%,2
,5,,,4,,,1,,,3,,,4

,6,,,4,,,8,,,10,,,6
%,2,,%,2,,%,2,,%,2,,%,2
,3,,,2,,,4,,,5,,,3

,4,,,8,,,8,,,6,,,2,,,8,,,2,,,8,,,8,,,4
%,2,,%,2,,%,2,,%,2,,%,2,,%,2,,%,2,,%,2,,%,2,,%,2
,2,,,4,,,4,,,3,,,1,,,4,,,1,,,4,,,4,,,2

,2,,,10,,,4,,,8,,,6,,,2,,,4,,,10,,,8,,,10
%,2,,%,2,,%,2,,%,2,,%,2,,%,2,,%,2,,%,2,,%,2,,%,2
,1,,,5,,,2,,,4,,,3,,,1,,,2,,,5,,,4,,,5

,4,,,2,,,6,,,2,,,6,,,6,,,6,,,10,,,8,,,2
%,2,,%,2,,%,2,,%,2,,%,2,,%,2,,%,2,,%,2,,%,2,,%,2
,2,,,1,,,3,,,1,,,3,,,3,,,3,,,5,,,4,,,1

,8,,,2,,,6,,,6,,,6,,,4,,,10,,,6,,,2,,,6
%,2,,%,2,,%,2,,%,2,,%,2,,%,2,,%,2,,%,2,,%,2,,%,2
,4,,,1,,,3,,,3,,,3,,,2,,,5,,,3,,,1,,,3

,6,,,8,,,4,,,8,,,6,,,6,,,8,,,10,,,4,,,4
%,2,,%,2,,%,2,,%,2,,%,2,,%,2,,%,2,,%,2,,%,2,,%,2
,3,,,4,,,2,,,4,,,3,,,3,,,4,,,5,,,2,,,2

,2,,,10,,,4,,,4,,,2,,,4,,,2,,,10,,,4,,,4
%,2,,%,2,,%,2,,%,2,,%,2,,%,2,,%,2,,%,2,,%,2,,%,2
,1,,,5,,,2,,,2,,,1,,,2,,,1,,,5,,,2,,,2

,10,,,6,,,8,,,4,,,6,,,8,,,4,,,4,,,6,,,2
%,2,,%,2,,%,2,,%,2,,%,2,,%,2,,%,2,,%,2,,%,2,,%,2
,5,,,3,,,4,,,2,,,3,,,4,,,2,,,2,,,3,,,1

,2,,,2,,,10,,,6,,,4,,,4,,,8,,,6,,,8,,,2
%,2,,%,2,,%,2,,%,2,,%,2,,%,2,,%,2,,%,2,,%,2,,%,2
,1,,,1,,,5,,,3,,,2,,,2,,,4,,,3,,,4,,,1

,4,,,6,,,6,,,10,,,8,,,4,,,6,,,6,,,4,,,8
%,2,,%,2,,%,2,,%,2,,%,2,,%,2,,%,2,,%,2,,%,2,,%,2
,2,,,3,,,3,,,5,,,4,,,2,,,3,,,3,,,2,,,4

,10,,,10,,,2,,,2,,,8,,,10,,,2,,,4,,,4,,,2
%,2,,%,2,,%,2,,%,2,,%,2,,%,2,,%,2,,%,2,,%,2,,%,2
,5,,,5,,,1,,,1,,,4,,,5,,,1,,,2,,,2,,,1

