,1,,,4,,,9,,,6,,,1
x,7,,x,7,,x,7,,x,7,,x,7
,7,,,28,,,63,,,42,,,7

,3,,,1,,,5,,,4,,,4
x,7,,x,7,,x,7,,x,7,,x,7
,21,,,7,,,35,,,28,,,28

,8,,,9,,,6,,,10,,,6
x,7,,x,7,,x,7,,x,7,,x,7
,56,,,63,,,42,,,70,,,42

,1,,,2,,,10,,,2,,,6
x,7,,x,7,,x,7,,x,7,,x,7
,7,,,14,,,70,,,14,,,42

,5,,,1,,,9,,,7,,,5
x,7,,x,7,,x,7,,x,7,,x,7
,35,,,7,,,63,,,49,,,35

,3,,,3,,,6,,,7,,,5,,,4,,,1,,,1,,,10,,,3
x,7,,x,7,,x,7,,x,7,,x,7,,x,7,,x,7,,x,7,,x,7,,x,7
,21,,,21,,,42,,,49,,,35,,,28,,,7,,,7,,,70,,,21

,1,,,1,,,3,,,8,,,2,,,4,,,1,,,3,,,3,,,5
x,7,,x,7,,x,7,,x,7,,x,7,,x,7,,x,7,,x,7,,x,7,,x,7
,7,,,7,,,21,,,56,,,14,,,28,,,7,,,21,,,21,,,35

,6,,,6,,,1,,,6,,,8,,,3,,,4,,,3,,,9,,,6
x,7,,x,7,,x,7,,x,7,,x,7,,x,7,,x,7,,x,7,,x,7,,x,7
,42,,,42,,,7,,,42,,,56,,,21,,,28,,,21,,,63,,,42

,4,,,4,,,10,,,7,,,4,,,3,,,9,,,7,,,9,,,3
x,7,,x,7,,x,7,,x,7,,x,7,,x,7,,x,7,,x,7,,x,7,,x,7
,28,,,28,,,70,,,49,,,28,,,21,,,63,,,49,,,63,,,21

,2,,,6,,,6,,,5,,,10,,,3,,,10,,,6,,,1,,,3
x,7,,x,7,,x,7,,x,7,,x,7,,x,7,,x,7,,x,7,,x,7,,x,7
,14,,,42,,,42,,,35,,,70,,,21,,,70,,,42,,,7,,,21

,3,,,1,,,6,,,6,,,3,,,7,,,9,,,8,,,9,,,7
x,7,,x,7,,x,7,,x,7,,x,7,,x,7,,x,7,,x,7,,x,7,,x,7
,21,,,7,,,42,,,42,,,21,,,49,,,63,,,56,,,63,,,49

,1,,,6,,,7,,,8,,,1,,,3,,,10,,,6,,,9,,,6
x,7,,x,7,,x,7,,x,7,,x,7,,x,7,,x,7,,x,7,,x,7,,x,7
,7,,,42,,,49,,,56,,,7,,,21,,,70,,,42,,,63,,,42

