,4,,,10,,,4,,,1,,,8
x,2,,x,2,,x,2,,x,2,,x,2
,8,,,20,,,8,,,2,,,16

,6,,,7,,,8,,,2,,,3
x,2,,x,2,,x,2,,x,2,,x,2
,12,,,14,,,16,,,4,,,6

,2,,,2,,,3,,,9,,,2
x,2,,x,2,,x,2,,x,2,,x,2
,4,,,4,,,6,,,18,,,4

,3,,,10,,,1,,,5,,,9
x,2,,x,2,,x,2,,x,2,,x,2
,6,,,20,,,2,,,10,,,18

,1,,,4,,,1,,,6,,,8
x,2,,x,2,,x,2,,x,2,,x,2
,2,,,8,,,2,,,12,,,16

,3,,,10,,,1,,,5,,,2,,,4,,,3,,,10,,,7,,,8
x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2
,6,,,20,,,2,,,10,,,4,,,8,,,6,,,20,,,14,,,16

,9,,,2,,,2,,,1,,,3,,,4,,,4,,,8,,,5,,,8
x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2
,18,,,4,,,4,,,2,,,6,,,8,,,8,,,16,,,10,,,16

,6,,,4,,,9,,,3,,,4,,,2,,,5,,,3,,,7,,,3
x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2
,12,,,8,,,18,,,6,,,8,,,4,,,10,,,6,,,14,,,6

,9,,,6,,,8,,,9,,,6,,,7,,,2,,,8,,,6,,,9
x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2
,18,,,12,,,16,,,18,,,12,,,14,,,4,,,16,,,12,,,18

,9,,,6,,,5,,,3,,,4,,,8,,,5,,,2,,,2,,,7
x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2
,18,,,12,,,10,,,6,,,8,,,16,,,10,,,4,,,4,,,14

,10,,,8,,,4,,,6,,,6,,,8,,,2,,,3,,,2,,,9
x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2
,20,,,16,,,8,,,12,,,12,,,16,,,4,,,6,,,4,,,18

,3,,,9,,,2,,,4,,,3,,,4,,,3,,,2,,,6,,,10
x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2,,x,2
,6,,,18,,,4,,,8,,,6,,,8,,,6,,,4,,,12,,,20

