,2,,,1,,,9,,,3,,,1
x,10,,x,10,,x,10,,x,10,,x,10
,20,,,10,,,90,,,30,,,10

,4,,,3,,,6,,,1,,,2
x,10,,x,10,,x,10,,x,10,,x,10
,40,,,30,,,60,,,10,,,20

,4,,,2,,,3,,,1,,,7
x,10,,x,10,,x,10,,x,10,,x,10
,40,,,20,,,30,,,10,,,70

,1,,,1,,,5,,,4,,,3
x,10,,x,10,,x,10,,x,10,,x,10
,10,,,10,,,50,,,40,,,30

,4,,,2,,,1,,,5,,,8
x,10,,x,10,,x,10,,x,10,,x,10
,40,,,20,,,10,,,50,,,80

,5,,,3,,,3,,,1,,,2,,,8,,,3,,,1,,,2,,,5
x,10,,x,10,,x,10,,x,10,,x,10,,x,10,,x,10,,x,10,,x,10,,x,10
,50,,,30,,,30,,,10,,,20,,,80,,,30,,,10,,,20,,,50

,1,,,4,,,8,,,8,,,6,,,6,,,6,,,5,,,5,,,6
x,10,,x,10,,x,10,,x,10,,x,10,,x,10,,x,10,,x,10,,x,10,,x,10
,10,,,40,,,80,,,80,,,60,,,60,,,60,,,50,,,50,,,60

,1,,,4,,,1,,,3,,,9,,,5,,,7,,,8,,,8,,,7
x,10,,x,10,,x,10,,x,10,,x,10,,x,10,,x,10,,x,10,,x,10,,x,10
,10,,,40,,,10,,,30,,,90,,,50,,,70,,,80,,,80,,,70

,1,,,3,,,4,,,2,,,8,,,5,,,2,,,4,,,8,,,7
x,10,,x,10,,x,10,,x,10,,x,10,,x,10,,x,10,,x,10,,x,10,,x,10
,10,,,30,,,40,,,20,,,80,,,50,,,20,,,40,,,80,,,70

,1,,,1,,,3,,,9,,,3,,,9,,,6,,,3,,,9,,,4
x,10,,x,10,,x,10,,x,10,,x,10,,x,10,,x,10,,x,10,,x,10,,x,10
,10,,,10,,,30,,,90,,,30,,,90,,,60,,,30,,,90,,,40

,8,,,1,,,1,,,5,,,8,,,5,,,9,,,7,,,9,,,5
x,10,,x,10,,x,10,,x,10,,x,10,,x,10,,x,10,,x,10,,x,10,,x,10
,80,,,10,,,10,,,50,,,80,,,50,,,90,,,70,,,90,,,50

,3,,,9,,,4,,,3,,,5,,,1,,,9,,,2,,,1,,,9
x,10,,x,10,,x,10,,x,10,,x,10,,x,10,,x,10,,x,10,,x,10,,x,10
,30,,,90,,,40,,,30,,,50,,,10,,,90,,,20,,,10,,,90

