,1,,,5,,,7,,,3,,,5
x,6,,x,6,,x,6,,x,6,,x,6
,6,,,30,,,42,,,18,,,30

,2,,,1,,,4,,,8,,,2
x,6,,x,6,,x,6,,x,6,,x,6
,12,,,6,,,24,,,48,,,12

,10,,,5,,,10,,,1,,,6
x,6,,x,6,,x,6,,x,6,,x,6
,60,,,30,,,60,,,6,,,36

,1,,,4,,,9,,,10,,,10
x,6,,x,6,,x,6,,x,6,,x,6
,6,,,24,,,54,,,60,,,60

,10,,,3,,,3,,,4,,,1
x,6,,x,6,,x,6,,x,6,,x,6
,60,,,18,,,18,,,24,,,6

,5,,,6,,,5,,,4,,,2,,,2,,,4,,,6,,,10,,,8
x,6,,x,6,,x,6,,x,6,,x,6,,x,6,,x,6,,x,6,,x,6,,x,6
,30,,,36,,,30,,,24,,,12,,,12,,,24,,,36,,,60,,,48

,10,,,2,,,8,,,7,,,3,,,9,,,7,,,3,,,9,,,1
x,6,,x,6,,x,6,,x,6,,x,6,,x,6,,x,6,,x,6,,x,6,,x,6
,60,,,12,,,48,,,42,,,18,,,54,,,42,,,18,,,54,,,6

,10,,,1,,,7,,,1,,,9,,,2,,,9,,,5,,,7,,,10
x,6,,x,6,,x,6,,x,6,,x,6,,x,6,,x,6,,x,6,,x,6,,x,6
,60,,,6,,,42,,,6,,,54,,,12,,,54,,,30,,,42,,,60

,2,,,3,,,4,,,5,,,4,,,7,,,2,,,5,,,7,,,7
x,6,,x,6,,x,6,,x,6,,x,6,,x,6,,x,6,,x,6,,x,6,,x,6
,12,,,18,,,24,,,30,,,24,,,42,,,12,,,30,,,42,,,42

,8,,,1,,,6,,,10,,,8,,,4,,,8,,,8,,,9,,,2
x,6,,x,6,,x,6,,x,6,,x,6,,x,6,,x,6,,x,6,,x,6,,x,6
,48,,,6,,,36,,,60,,,48,,,24,,,48,,,48,,,54,,,12

,5,,,3,,,3,,,9,,,4,,,4,,,10,,,10,,,10,,,3
x,6,,x,6,,x,6,,x,6,,x,6,,x,6,,x,6,,x,6,,x,6,,x,6
,30,,,18,,,18,,,54,,,24,,,24,,,60,,,60,,,60,,,18

,6,,,2,,,3,,,8,,,5,,,9,,,4,,,5,,,6,,,5
x,6,,x,6,,x,6,,x,6,,x,6,,x,6,,x,6,,x,6,,x,6,,x,6
,36,,,12,,,18,,,48,,,30,,,54,,,24,,,30,,,36,,,30

