,10,,,5,,,2,,,5,,,2
x,5,,x,5,,x,5,,x,5,,x,5
,50,,,25,,,10,,,25,,,10

,8,,,1,,,3,,,6,,,3
x,5,,x,5,,x,5,,x,5,,x,5
,40,,,5,,,15,,,30,,,15

,5,,,9,,,2,,,6,,,10
x,5,,x,5,,x,5,,x,5,,x,5
,25,,,45,,,10,,,30,,,50

,8,,,10,,,7,,,2,,,5
x,5,,x,5,,x,5,,x,5,,x,5
,40,,,50,,,35,,,10,,,25

,10,,,3,,,8,,,3,,,9
x,5,,x,5,,x,5,,x,5,,x,5
,50,,,15,,,40,,,15,,,45

,7,,,9,,,7,,,9,,,8,,,9,,,8,,,8,,,1,,,9
x,5,,x,5,,x,5,,x,5,,x,5,,x,5,,x,5,,x,5,,x,5,,x,5
,35,,,45,,,35,,,45,,,40,,,45,,,40,,,40,,,5,,,45

,5,,,4,,,2,,,1,,,8,,,1,,,8,,,9,,,4,,,8
x,5,,x,5,,x,5,,x,5,,x,5,,x,5,,x,5,,x,5,,x,5,,x,5
,25,,,20,,,10,,,5,,,40,,,5,,,40,,,45,,,20,,,40

,2,,,9,,,7,,,3,,,10,,,3,,,8,,,10,,,5,,,2
x,5,,x,5,,x,5,,x,5,,x,5,,x,5,,x,5,,x,5,,x,5,,x,5
,10,,,45,,,35,,,15,,,50,,,15,,,40,,,50,,,25,,,10

,10,,,8,,,4,,,8,,,1,,,2,,,8,,,8,,,9,,,7
x,5,,x,5,,x,5,,x,5,,x,5,,x,5,,x,5,,x,5,,x,5,,x,5
,50,,,40,,,20,,,40,,,5,,,10,,,40,,,40,,,45,,,35

,1,,,3,,,1,,,3,,,10,,,10,,,8,,,1,,,2,,,10
x,5,,x,5,,x,5,,x,5,,x,5,,x,5,,x,5,,x,5,,x,5,,x,5
,5,,,15,,,5,,,15,,,50,,,50,,,40,,,5,,,10,,,50

,9,,,4,,,10,,,7,,,6,,,8,,,2,,,9,,,5,,,8
x,5,,x,5,,x,5,,x,5,,x,5,,x,5,,x,5,,x,5,,x,5,,x,5
,45,,,20,,,50,,,35,,,30,,,40,,,10,,,45,,,25,,,40

,6,,,9,,,5,,,10,,,7,,,9,,,2,,,10,,,10,,,2
x,5,,x,5,,x,5,,x,5,,x,5,,x,5,,x,5,,x,5,,x,5,,x,5
,30,,,45,,,25,,,50,,,35,,,45,,,10,,,50,,,50,,,10

