,16,,,14,,,6,,,60,,,24
%,4,,%,7,,%,6,,%,5,,%,4
,4,,,2,,,1,,,12,,,6

,75,,,56,,,36,,,80,,,76
%,5,,%,4,,%,6,,%,8,,%,4
,15,,,14,,,6,,,10,,,19

,60,,,6,,,45,,,72,,,72
%,5,,%,6,,%,3,,%,4,,%,9
,12,,,1,,,15,,,18,,,8

,21,,,3,,,24,,,45,,,65
%,7,,%,3,,%,4,,%,9,,%,5
,3,,,1,,,6,,,5,,,13

,48,,,60,,,12,,,21,,,63
%,3,,%,4,,%,4,,%,3,,%,9
,16,,,15,,,3,,,7,,,7

,9,,,6,,,72,,,75,,,66,,,40,,,80,,,56,,,36,,,8
%,3,,%,3,,%,3,,%,5,,%,6,,%,4,,%,5,,%,7,,%,3,,%,8
,3,,,2,,,24,,,15,,,11,,,10,,,16,,,8,,,12,,,1

,24,,,51,,,33,,,5,,,32,,,48,,,56,,,75,,,35,,,18
%,6,,%,3,,%,3,,%,5,,%,8,,%,8,,%,7,,%,5,,%,7,,%,6
,4,,,17,,,11,,,1,,,4,,,6,,,8,,,15,,,5,,,3

,12,,,63,,,80,,,10,,,56,,,42,,,39,,,40,,,30,,,69
%,3,,%,9,,%,5,,%,5,,%,4,,%,7,,%,3,,%,5,,%,5,,%,3
,4,,,7,,,16,,,2,,,14,,,6,,,13,,,8,,,6,,,23

,24,,,30,,,35,,,48,,,21,,,66,,,80,,,49,,,30,,,36
%,4,,%,6,,%,5,,%,8,,%,3,,%,3,,%,5,,%,7,,%,5,,%,9
,6,,,5,,,7,,,6,,,7,,,22,,,16,,,7,,,6,,,4

,25,,,54,,,72,,,80,,,81,,,78,,,21,,,63,,,30,,,24
%,5,,%,9,,%,8,,%,5,,%,9,,%,6,,%,7,,%,7,,%,3,,%,6
,5,,,6,,,9,,,16,,,9,,,13,,,3,,,9,,,10,,,4

,28,,,64,,,35,,,24,,,78,,,65,,,42,,,18,,,20,,,66
%,7,,%,8,,%,5,,%,4,,%,6,,%,5,,%,3,,%,6,,%,4,,%,6
,4,,,8,,,7,,,6,,,13,,,13,,,14,,,3,,,5,,,11

,36,,,72,,,48,,,32,,,9,,,42,,,36,,,12,,,63,,,36
%,3,,%,6,,%,8,,%,8,,%,9,,%,6,,%,6,,%,4,,%,7,,%,4
,12,,,12,,,6,,,4,,,1,,,7,,,6,,,3,,,9,,,9

,80,,,8,,,12,,,35,,,78,,,56,,,48,,,40,,,6,,,12
%,8,,%,4,,%,6,,%,7,,%,3,,%,4,,%,6,,%,8,,%,6,,%,3
,10,,,2,,,2,,,5,,,26,,,14,,,8,,,5,,,1,,,4

,6,,,36,,,54,,,69,,,12,,,39,,,72,,,75,,,76,,,72
%,6,,%,4,,%,9,,%,3,,%,3,,%,3,,%,8,,%,5,,%,4,,%,3
,1,,,9,,,6,,,23,,,4,,,13,,,9,,,15,,,19,,,24

,42,,,68,,,35,,,24,,,51,,,24,,,70,,,48,,,80,,,70
%,7,,%,4,,%,7,,%,4,,%,3,,%,8,,%,5,,%,3,,%,8,,%,7
,6,,,17,,,5,,,6,,,17,,,3,,,14,,,16,,,10,,,10

