,4,,,32,,,20,,,24,,,36
%,4,,%,4,,%,4,,%,4,,%,4
,1,,,8,,,5,,,6,,,9

,36,,,36,,,12,,,4,,,36
%,4,,%,4,,%,4,,%,4,,%,4
,9,,,9,,,3,,,1,,,9

,24,,,16,,,16,,,32,,,12
%,4,,%,4,,%,4,,%,4,,%,4
,6,,,4,,,4,,,8,,,3

,8,,,12,,,16,,,28,,,36
%,4,,%,4,,%,4,,%,4,,%,4
,2,,,3,,,4,,,7,,,9

,24,,,20,,,8,,,20,,,12
%,4,,%,4,,%,4,,%,4,,%,4
,6,,,5,,,2,,,5,,,3

,16,,,16,,,16,,,12,,,20,,,12,,,20,,,20,,,24,,,12
%,4,,%,4,,%,4,,%,4,,%,4,,%,4,,%,4,,%,4,,%,4,,%,4
,4,,,4,,,4,,,3,,,5,,,3,,,5,,,5,,,6,,,3

,28,,,4,,,24,,,12,,,4,,,24,,,16,,,16,,,24,,,36
%,4,,%,4,,%,4,,%,4,,%,4,,%,4,,%,4,,%,4,,%,4,,%,4
,7,,,1,,,6,,,3,,,1,,,6,,,4,,,4,,,6,,,9

,8,,,20,,,20,,,28,,,4,,,16,,,32,,,36,,,28,,,4
%,4,,%,4,,%,4,,%,4,,%,4,,%,4,,%,4,,%,4,,%,4,,%,4
,2,,,5,,,5,,,7,,,1,,,4,,,8,,,9,,,7,,,1

,8,,,12,,,36,,,36,,,32,,,12,,,12,,,36,,,8,,,4
%,4,,%,4,,%,4,,%,4,,%,4,,%,4,,%,4,,%,4,,%,4,,%,4
,2,,,3,,,9,,,9,,,8,,,3,,,3,,,9,,,2,,,1

,32,,,28,,,4,,,32,,,20,,,12,,,24,,,24,,,32,,,16
%,4,,%,4,,%,4,,%,4,,%,4,,%,4,,%,4,,%,4,,%,4,,%,4
,8,,,7,,,1,,,8,,,5,,,3,,,6,,,6,,,8,,,4

,20,,,24,,,4,,,16,,,12,,,8,,,12,,,12,,,24,,,12
%,4,,%,4,,%,4,,%,4,,%,4,,%,4,,%,4,,%,4,,%,4,,%,4
,5,,,6,,,1,,,4,,,3,,,2,,,3,,,3,,,6,,,3

,32,,,28,,,24,,,32,,,12,,,24,,,28,,,12,,,20,,,4
%,4,,%,4,,%,4,,%,4,,%,4,,%,4,,%,4,,%,4,,%,4,,%,4
,8,,,7,,,6,,,8,,,3,,,6,,,7,,,3,,,5,,,1

,28,,,24,,,12,,,8,,,36,,,20,,,16,,,24,,,32,,,4
%,4,,%,4,,%,4,,%,4,,%,4,,%,4,,%,4,,%,4,,%,4,,%,4
,7,,,6,,,3,,,2,,,9,,,5,,,4,,,6,,,8,,,1

,8,,,16,,,24,,,28,,,8,,,8,,,28,,,8,,,28,,,32
%,4,,%,4,,%,4,,%,4,,%,4,,%,4,,%,4,,%,4,,%,4,,%,4
,2,,,4,,,6,,,7,,,2,,,2,,,7,,,2,,,7,,,8

,36,,,36,,,12,,,32,,,8,,,24,,,16,,,20,,,28,,,20
%,4,,%,4,,%,4,,%,4,,%,4,,%,4,,%,4,,%,4,,%,4,,%,4
,9,,,9,,,3,,,8,,,2,,,6,,,4,,,5,,,7,,,5

