,70,,,40,,,40,,,21,,,77
%,7,,%,8,,%,8,,%,7,,%,7
,10,,,5,,,5,,,3,,,11

,70,,,81,,,81,,,70,,,70
%,7,,%,9,,%,9,,%,7,,%,7
,10,,,9,,,9,,,10,,,10

,28,,,21,,,8,,,70,,,63
%,7,,%,7,,%,8,,%,7,,%,7
,4,,,3,,,1,,,10,,,9

,21,,,48,,,8,,,28,,,28
%,7,,%,8,,%,8,,%,7,,%,7
,3,,,6,,,1,,,4,,,4

,36,,,72,,,24,,,49,,,70
%,9,,%,9,,%,8,,%,7,,%,7
,4,,,8,,,3,,,7,,,10

,27,,,42,,,49,,,24,,,45,,,27,,,63,,,32,,,8,,,42
%,9,,%,7,,%,7,,%,8,,%,9,,%,9,,%,7,,%,8,,%,8,,%,7
,3,,,6,,,7,,,3,,,5,,,3,,,9,,,4,,,1,,,6

,64,,,49,,,77,,,36,,,56,,,81,,,48,,,8,,,64,,,14
%,8,,%,7,,%,7,,%,9,,%,7,,%,9,,%,8,,%,8,,%,8,,%,7
,8,,,7,,,11,,,4,,,8,,,9,,,6,,,1,,,8,,,2

,21,,,27,,,9,,,49,,,24,,,81,,,16,,,28,,,72,,,54
%,7,,%,9,,%,9,,%,7,,%,8,,%,9,,%,8,,%,7,,%,8,,%,9
,3,,,3,,,1,,,7,,,3,,,9,,,2,,,4,,,9,,,6

,63,,,40,,,8,,,32,,,45,,,63,,,36,,,54,,,54,,,56
%,7,,%,8,,%,8,,%,8,,%,9,,%,7,,%,9,,%,9,,%,9,,%,7
,9,,,5,,,1,,,4,,,5,,,9,,,4,,,6,,,6,,,8

,81,,,72,,,64,,,14,,,9,,,72,,,21,,,49,,,45,,,27
%,9,,%,8,,%,8,,%,7,,%,9,,%,9,,%,7,,%,7,,%,9,,%,9
,9,,,9,,,8,,,2,,,1,,,8,,,3,,,7,,,5,,,3

,16,,,24,,,27,,,80,,,32,,,72,,,14,,,63,,,14,,,77
%,8,,%,8,,%,9,,%,8,,%,8,,%,9,,%,7,,%,7,,%,7,,%,7
,2,,,3,,,3,,,10,,,4,,,8,,,2,,,9,,,2,,,11

,63,,,14,,,72,,,35,,,80,,,48,,,18,,,16,,,18,,,72
%,9,,%,7,,%,9,,%,7,,%,8,,%,8,,%,9,,%,8,,%,9,,%,8
,7,,,2,,,8,,,5,,,10,,,6,,,2,,,2,,,2,,,9

,8,,,14,,,24,,,28,,,48,,,18,,,32,,,32,,,14,,,54
%,8,,%,7,,%,8,,%,7,,%,8,,%,9,,%,8,,%,8,,%,7,,%,9
,1,,,2,,,3,,,4,,,6,,,2,,,4,,,4,,,2,,,6

,56,,,49,,,24,,,72,,,27,,,72,,,48,,,8,,,7,,,54
%,8,,%,7,,%,8,,%,8,,%,9,,%,9,,%,8,,%,8,,%,7,,%,9
,7,,,7,,,3,,,9,,,3,,,8,,,6,,,1,,,1,,,6

,56,,,80,,,72,,,7,,,27,,,70,,,9,,,72,,,8,,,64
%,7,,%,8,,%,9,,%,7,,%,9,,%,7,,%,9,,%,8,,%,8,,%,8
,8,,,10,,,8,,,1,,,3,,,10,,,1,,,9,,,1,,,8

